form_diff_normalized,elo_diff_normalized,h2h_score,home_advantage,matchday_normalized,season_period_numeric,shots_diff_normalized,corners_diff_normalized,points_diff_normalized,position_diff_normalized
0.6333333333333333,0.6074397278492243,0.5,1,0.4864864864864865,0.5,0.5709677419354838,0.5928571428571429,0.652542372881356,0.8
0.6333333333333333,0.5131244126637047,0.3333333333333333,1,0.4864864864864865,0.5,0.4774193548387097,0.35,0.5508474576271186,0.675
0.7333333333333334,0.6124730925822348,1.0,1,0.4864864864864865,0.5,0.4580645161290323,0.4928571428571428,0.576271186440678,0.7
0.2666666666666667,0.3616907094302363,0.5,1,0.4864864864864865,0.5,0.4838709677419355,0.5571428571428572,0.288135593220339,0.1
0.5,0.6311173807922483,0.6666666666666666,1,0.4864864864864865,0.5,0.5838709677419355,0.6285714285714286,0.652542372881356,0.825
0.6333333333333333,0.5420962652690186,0.6666666666666666,1,0.4864864864864865,0.5,0.6290322580645161,0.6142857142857143,0.559322033898305,0.6
0.3,0.4443803522145025,0.7777777777777778,1,0.5135135135135135,0.5,0.4387096774193548,0.4357142857142857,0.423728813559322,0.35
0.3333333333333333,0.4544047928605671,0.0,1,0.5135135135135135,0.5,0.3935483870967742,0.35,0.4661016949152542,0.45
0.2333333333333332,0.5145453678756275,0.2222222222222222,1,0.5135135135135135,0.5,0.3612903225806452,0.4214285714285714,0.5169491525423728,0.575
0.1333333333333333,0.2873545099856166,0.3333333333333333,1,0.5135135135135135,0.5,0.332258064516129,0.2571428571428571,0.2711864406779661,0.1
0.4666666666666667,0.4924355157554638,0.2222222222222222,1,0.5135135135135135,0.5,0.4516129032258064,0.4785714285714286,0.4152542372881356,0.375
0.5666666666666667,0.5401173271865413,0.6666666666666666,1,0.5135135135135135,0.5,0.5258064516129033,0.5285714285714286,0.559322033898305,0.6
0.5666666666666667,0.5067916043334971,0.3333333333333333,1,0.5135135135135135,0.5,0.4774193548387097,0.4785714285714286,0.5423728813559322,0.525
0.5333333333333334,0.4739577829791532,0.6666666666666666,1,0.5135135135135135,0.5,0.4419354838709677,0.4928571428571428,0.4491525423728814,0.4
0.8333333333333334,0.6976425264908832,0.7777777777777778,1,0.5135135135135135,0.5,0.532258064516129,0.4642857142857143,0.7966101694915254,0.95
0.6666666666666666,0.4626504330021486,0.0,1,0.5135135135135135,0.5,0.4161290322580645,0.3142857142857143,0.4915254237288136,0.475
0.8333333333333333,0.5989450143067861,0.4444444444444444,1,0.5405405405405406,0.5,0.4709677419354838,0.5142857142857143,0.6186440677966102,0.725
0.6,0.473046953670697,0.1111111111111111,1,0.5405405405405406,0.5,0.4161290322580645,0.3857142857142857,0.5,0.525
0.8,0.6949507576812978,1.0,1,0.5405405405405406,0.5,0.635483870967742,0.6642857142857143,0.7796610169491526,0.975
0.5,0.442279520918418,0.0,1,0.5405405405405406,0.5,0.4225806451612903,0.4714285714285714,0.4830508474576271,0.475
0.6000000000000001,0.4411495052143762,0.7777777777777778,1,0.5405405405405406,0.5,0.503225806451613,0.5071428571428571,0.4152542372881356,0.35
0.4666666666666667,0.5303106671046787,1.0,1,0.5405405405405406,0.5,0.4032258064516129,0.4428571428571428,0.5,0.525
0.3666666666666667,0.5210686183557475,1.0,1,0.5405405405405406,0.5,0.5870967741935484,0.7285714285714286,0.5677966101694916,0.65
0.5666666666666667,0.5611437074066637,1.0,1,0.5405405405405406,0.5,0.532258064516129,0.5071428571428571,0.6101694915254238,0.75
0.7666666666666667,0.4299870666539768,0.0,1,0.5405405405405406,0.5,0.432258064516129,0.3428571428571428,0.4830508474576271,0.475
0.4,0.4151319359000672,0.3333333333333333,1,0.5405405405405406,0.5,0.4870967741935484,0.55,0.3728813559322034,0.225
0.5666666666666667,0.5171245038144903,0.0,1,0.5675675675675675,0.5,0.5451612903225806,0.5642857142857143,0.4661016949152542,0.475
0.2,0.4467531303570614,0.4444444444444444,1,0.5675675675675675,0.5,0.4290322580645161,0.5285714285714286,0.4322033898305085,0.4
0.6333333333333333,0.5743839621564834,0.5555555555555556,1,0.5675675675675675,0.5,0.567741935483871,0.5714285714285714,0.6016949152542372,0.75
0.3666666666666667,0.476397552326698,0.6666666666666666,1,0.5675675675675675,0.5,0.5451612903225806,0.6357142857142857,0.4661016949152542,0.45
0.2666666666666667,0.409820826852264,1.0,1,0.5675675675675675,0.5,0.4645161290322581,0.3571428571428571,0.288135593220339,0.15
0.2,0.373565268755386,0.0,1,0.5675675675675675,0.5,0.3419354838709677,0.2357142857142857,0.3135593220338983,0.15
0.5666666666666667,0.4895204009726187,1.0,1,0.5675675675675675,0.5,0.5387096774193548,0.4857142857142857,0.4661016949152542,0.375
0.4666666666666667,0.6319734163178404,0.7777777777777778,1,0.5675675675675675,0.5,0.603225806451613,0.5428571428571428,0.6610169491525424,0.85
0.3999999999999999,0.4768801961250035,0.2222222222222222,1,0.5675675675675675,0.5,0.5225806451612903,0.4428571428571429,0.4745762711864407,0.4
0.5,0.5005054536540107,0.1111111111111111,1,0.5675675675675675,0.5,0.4612903225806452,0.3714285714285714,0.5,0.525
0.1666666666666666,0.4143115854732434,0.0,1,0.5945945945945946,0.5,0.4290322580645161,0.4142857142857143,0.2966101694915254,0.175
0.5333333333333333,0.5616621251771179,0.5555555555555556,1,0.5945945945945946,0.5,0.6064516129032258,0.55,0.5677966101694916,0.6
0.4333333333333333,0.4751029974669153,0.6666666666666666,1,0.5945945945945946,0.5,0.4806451612903226,0.4285714285714286,0.5084745762711864,0.525
0.3666666666666667,0.4976044034934291,0.2222222222222222,1,0.5945945945945946,0.5,0.4096774193548387,0.3642857142857143,0.4830508474576271,0.45
0.5,0.4372774550380751,0.6666666666666666,1,0.5945945945945946,0.5,0.5516129032258065,0.6142857142857143,0.4406779661016949,0.425
0.5,0.6353479233578837,1.0,1,0.5945945945945946,0.5,0.5387096774193548,0.5714285714285714,0.6779661016949152,0.75
0.3,0.4388283142318671,0.2222222222222222,1,0.5945945945945946,0.5,0.4548387096774193,0.5428571428571428,0.3644067796610169,0.225
0.2333333333333333,0.4675693404712522,0.4444444444444444,1,0.5945945945945946,0.5,0.4903225806451613,0.3857142857142857,0.4406779661016949,0.425
0.4666666666666667,0.3858438393779739,0.4444444444444444,1,0.5945945945945946,0.5,0.4161290322580645,0.3714285714285714,0.288135593220339,0.175
0.4666666666666667,0.5178970836750949,0.0,1,0.5945945945945946,0.5,0.567741935483871,0.6214285714285714,0.5,0.475
0.5666666666666667,0.4629900800161061,0.0,1,0.6216216216216216,0.5,0.4774193548387097,0.4714285714285714,0.5254237288135594,0.525
0.4666666666666667,0.4823057280612792,0.3333333333333333,1,0.6216216216216216,0.5,0.4806451612903226,0.4714285714285714,0.5508474576271186,0.625
0.8,0.6056270831878148,0.1111111111111111,1,0.6216216216216216,0.5,0.6161290322580645,0.6285714285714286,0.6186440677966102,0.675
0.5666666666666667,0.4880383396486419,0.4444444444444444,1,0.6216216216216216,0.5,0.503225806451613,0.5785714285714286,0.4152542372881356,0.35
0.3333333333333333,0.4977598296131394,0.2222222222222222,1,0.6216216216216216,0.5,0.5032258064516129,0.4357142857142857,0.5169491525423728,0.525
0.6666666666666666,0.57960299410458,1.0,1,0.6216216216216216,0.5,0.4290322580645161,0.5142857142857142,0.6864406779661016,0.775
0.2666666666666666,0.294145285646385,0.0,1,0.6216216216216216,0.5,0.3193548387096774,0.3285714285714285,0.2203389830508474,0.1
0.4333333333333333,0.4981923709501814,0.3333333333333333,1,0.6216216216216216,0.5,0.5387096774193548,0.5214285714285715,0.4915254237288136,0.475
0.6333333333333333,0.605771281105601,0.4444444444444444,1,0.6216216216216216,0.5,0.567741935483871,0.5142857142857142,0.7372881355932204,0.875
0.6333333333333333,0.5961261639832087,0.6666666666666666,1,0.6216216216216216,0.5,0.5,0.5071428571428571,0.6186440677966102,0.775
0.5333333333333333,0.5336186013934373,0.5,1,0.6216216216216216,0.5,0.4580645161290322,0.4857142857142857,0.5677966101694916,0.55
0.1666666666666666,0.3783091965595217,0.0,1,0.6216216216216216,0.5,0.4161290322580645,0.45,0.3644067796610169,0.35
0.4666666666666667,0.5036202000296969,1.0,1,0.6486486486486487,0.5,0.4516129032258064,0.5285714285714286,0.4830508474576271,0.475
0.6,0.6041687629768785,0.3333333333333333,1,0.6486486486486487,0.5,0.5612903225806452,0.5642857142857143,0.6186440677966102,0.6
0.0666666666666666,0.4252366700149062,0.4444444444444444,1,0.6486486486486487,0.5,0.432258064516129,0.3785714285714285,0.3898305084745763,0.275
0.5,0.548116294704409,0.3333333333333333,1,0.6486486486486487,0.5,0.567741935483871,0.5357142857142857,0.5677966101694916,0.55
0.5666666666666667,0.5599680470415987,0.5555555555555556,1,0.6486486486486487,0.5,0.5806451612903226,0.6214285714285714,0.5254237288135594,0.525
0.7333333333333333,0.5124785111972264,0.1111111111111111,1,0.6486486486486487,0.5,0.5903225806451613,0.5571428571428572,0.5508474576271186,0.575
0.4666666666666667,0.4440179799401478,0.3333333333333333,1,0.6486486486486487,0.5,0.4387096774193548,0.4571428571428571,0.4152542372881356,0.35
0.2333333333333333,0.3720744408023899,0.0,1,0.6486486486486487,0.5,0.4870967741935484,0.4857142857142857,0.3135593220338983,0.275
0.5,0.6333876498272204,0.6666666666666666,1,0.6486486486486487,0.5,0.5193548387096774,0.4571428571428571,0.6779661016949152,0.875
0.6,0.5296064805000752,0.2222222222222222,1,0.6486486486486487,0.5,0.6193548387096774,0.6642857142857143,0.4745762711864407,0.45
0.6666666666666667,0.5052672620047148,0.5,1,0.6486486486486487,0.5,0.564516129032258,0.5428571428571428,0.5169491525423728,0.525
0.6666666666666667,0.6043196092073125,0.7777777777777778,1,0.6756756756756757,0.5,0.535483870967742,0.5285714285714286,0.6186440677966102,0.575
0.3333333333333333,0.4190810123736033,0.3333333333333333,1,0.6756756756756757,0.5,0.3193548387096774,0.3,0.3983050847457627,0.425
0.4666666666666667,0.5022903369663209,1.0,1,0.6756756756756757,0.5,0.5870967741935483,0.5571428571428572,0.4915254237288136,0.475
0.3666666666666667,0.4305585196781527,0.3333333333333333,1,0.6756756756756757,0.5,0.5161290322580645,0.4571428571428571,0.4322033898305085,0.375
0.5333333333333333,0.4995498059757648,1.0,1,0.6756756756756757,0.5,0.4290322580645161,0.3928571428571428,0.5847457627118644,0.625
0.7,0.5549195336209871,0.7777777777777778,1,0.6756756756756757,0.5,0.5225806451612903,0.4857142857142857,0.6271186440677966,0.7
0.4,0.520625783889855,0.7777777777777778,1,0.6756756756756757,0.5,0.5129032258064516,0.4785714285714286,0.5677966101694916,0.65
0.6333333333333333,0.4665794788868726,0.1111111111111111,1,0.6756756756756757,0.5,0.4870967741935483,0.55,0.4491525423728814,0.425
0.5,0.3506596123925885,0.0,1,0.6756756756756757,0.5,0.4193548387096774,0.3928571428571428,0.2542372881355932,0.15
0.7,0.5523107408095828,0.4444444444444444,1,0.6756756756756757,0.5,0.4806451612903226,0.4142857142857142,0.5847457627118644,0.675
0.6333333333333333,0.6461657526025297,0.3333333333333333,1,0.6756756756756757,0.5,0.503225806451613,0.4071428571428571,0.7372881355932204,0.775
0.3666666666666667,0.400919307011303,0.4444444444444444,1,0.6756756756756757,0.5,0.4903225806451613,0.5071428571428571,0.2627118644067797,0.225
0.4333333333333333,0.3910895685713488,0.6666666666666666,1,0.6756756756756757,0.5,0.3677419354838709,0.4071428571428571,0.3559322033898305,0.225
0.3666666666666667,0.4295685011416785,0.3333333333333333,1,0.6756756756756757,0.5,0.5096774193548387,0.5714285714285714,0.3220338983050847,0.2
0.6,0.4520336542212955,0.3333333333333333,1,0.6756756756756757,0.5,0.5258064516129032,0.5214285714285715,0.3644067796610169,0.25
0.4333333333333333,0.3880793238692766,0.0,1,0.6756756756756757,0.5,0.5096774193548387,0.5428571428571428,0.2796610169491525,0.2
0.2333333333333334,0.5115048492719396,1.0,1,0.6756756756756757,0.5,0.4774193548387097,0.5,0.4915254237288136,0.475
0.5,0.4626692608001617,0.4444444444444444,1,0.7027027027027027,1.0,0.4903225806451613,0.4857142857142857,0.4322033898305085,0.375
0.5666666666666667,0.4554237120161396,0.0,1,0.7027027027027027,1.0,0.467741935483871,0.4285714285714286,0.3644067796610169,0.35
0.4666666666666667,0.4872382092651313,0.3333333333333333,1,0.7027027027027027,1.0,0.4806451612903226,0.4714285714285714,0.5423728813559322,0.6
0.4,0.4163721633434343,0.1111111111111111,1,0.7027027027027027,1.0,0.5838709677419355,0.6,0.2966101694915254,0.175
0.3333333333333333,0.5869370825258065,0.3333333333333333,1,0.7027027027027027,1.0,0.4967741935483871,0.5785714285714285,0.6694915254237288,0.775
0.5333333333333333,0.4678470138655133,0.0,1,0.7027027027027027,1.0,0.4096774193548387,0.4857142857142857,0.423728813559322,0.45
0.6333333333333333,0.5515680221703828,0.5555555555555556,1,0.7027027027027027,1.0,0.5967741935483871,0.5428571428571428,0.5677966101694916,0.625
0.7666666666666666,0.5803590937174075,0.1111111111111111,1,0.7027027027027027,1.0,0.5548387096774193,0.5357142857142857,0.6186440677966102,0.55
0.5666666666666667,0.5247452294190815,0.3333333333333333,1,0.7027027027027027,1.0,0.5903225806451613,0.6071428571428571,0.5084745762711864,0.525
0.6333333333333333,0.5513191925961035,1.0,1,0.7027027027027027,1.0,0.4548387096774193,0.4428571428571429,0.5847457627118644,0.625
0.7666666666666667,0.6716343477779415,0.6666666666666666,1,0.7027027027027027,1.0,0.6225806451612903,0.5642857142857143,0.7711864406779662,0.825
0.5,0.4515793762954148,0.1111111111111111,1,0.7297297297297297,1.0,0.5161290322580645,0.45,0.3898305084745763,0.325
0.2333333333333334,0.408180715204394,0.0,1,0.7297297297297297,1.0,0.4774193548387097,0.5071428571428571,0.3728813559322034,0.325
0.5,0.5557351104932609,1.0,1,0.7297297297297297,1.0,0.4612903225806452,0.45,0.635593220338983,0.65
0.6,0.5409826737339142,0.4444444444444444,1,0.7297297297297297,1.0,0.4483870967741936,0.4428571428571428,0.635593220338983,0.725
0.3666666666666666,0.3318757198649969,0.0,1,0.7297297297297297,1.0,0.3935483870967742,0.4142857142857143,0.1440677966101695,0.1
0.5666666666666667,0.5090636110993942,0.7777777777777778,1,0.7297297297297297,1.0,0.3806451612903225,0.4,0.559322033898305,0.6
0.7333333333333333,0.6443350675059145,1.0,1,0.7297297297297297,1.0,0.567741935483871,0.5142857142857143,0.8305084745762712,0.925
0.4333333333333333,0.4845357306944214,0.1111111111111111,1,0.7297297297297297,1.0,0.4903225806451612,0.5642857142857143,0.4406779661016949,0.425
0.4666666666666667,0.5450196148446871,0.4444444444444444,1,0.7297297297297297,1.0,0.5290322580645161,0.5,0.5508474576271186,0.575
0.6,0.4639069959134504,0.0,1,0.7297297297297297,1.0,0.464516129032258,0.4214285714285714,0.4322033898305085,0.375
0.6,0.4927662842697579,0.0,1,0.7567567567567568,1.0,0.4645161290322581,0.4214285714285714,0.4152542372881356,0.35
0.5333333333333333,0.5255920544480155,0.5555555555555556,1,0.7567567567567568,1.0,0.567741935483871,0.6142857142857143,0.5084745762711864,0.525
0.4666666666666667,0.5057250565511197,0.0,1,0.7567567567567568,1.0,0.4645161290322581,0.5071428571428571,0.559322033898305,0.6
0.3666666666666667,0.4626832850863359,0.0,1,0.7567567567567568,1.0,0.4903225806451613,0.5785714285714286,0.4661016949152542,0.45
0.6333333333333333,0.6644163738262749,0.3333333333333333,1,0.7837837837837838,1.0,0.564516129032258,0.4785714285714285,0.7796610169491526,0.875
0.6333333333333333,0.5850309128250822,1.0,1,0.7837837837837838,1.0,0.6,0.5857142857142857,0.711864406779661,0.725
0.4333333333333333,0.4094388727182831,0.3333333333333333,1,0.7837837837837838,1.0,0.4387096774193548,0.5499999999999999,0.3728813559322034,0.45
0.5666666666666667,0.4853105900457117,0.3333333333333333,1,0.7837837837837838,1.0,0.4903225806451613,0.4785714285714285,0.4661016949152542,0.45
0.5333333333333333,0.514332475590695,1.0,1,0.7837837837837838,1.0,0.5129032258064516,0.4714285714285714,0.6271186440677966,0.675
0.1999999999999999,0.4015248007001999,0.4444444444444444,1,0.7837837837837838,1.0,0.5032258064516129,0.5071428571428571,0.3305084745762712,0.25
0.6666666666666666,0.6195454417033307,1.0,1,0.7837837837837838,1.0,0.4806451612903226,0.45,0.711864406779661,0.85
0.4333333333333333,0.4592852662614503,0.3333333333333333,1,0.7837837837837838,1.0,0.4903225806451613,0.5357142857142857,0.5,0.525
0.5333333333333333,0.5391447774832661,0.7777777777777778,1,0.7837837837837838,1.0,0.5741935483870968,0.5428571428571428,0.576271186440678,0.6
0.4333333333333333,0.4566925338292582,0.6666666666666666,1,0.7837837837837838,1.0,0.5129032258064516,0.5071428571428571,0.3813559322033898,0.3
0.5333333333333333,0.4706316698382607,0.0,1,0.8108108108108109,1.0,0.4741935483870967,0.5857142857142857,0.423728813559322,0.4
0.6666666666666667,0.6580186049410486,0.3333333333333333,1,0.8108108108108109,1.0,0.5258064516129032,0.4357142857142857,0.7711864406779662,0.725
0.6333333333333333,0.5665092090754915,0.6666666666666666,1,0.8108108108108109,1.0,0.5161290322580645,0.4857142857142857,0.5423728813559322,0.575
0.4333333333333333,0.4286847519981023,0.0,1,0.8108108108108109,1.0,0.3516129032258064,0.4285714285714285,0.3898305084745763,0.325
0.5333333333333333,0.5472619708324515,0.4444444444444444,1,0.8108108108108109,1.0,0.4580645161290322,0.5142857142857143,0.5338983050847458,0.55
0.5,0.4912113715271677,0.3333333333333333,1,0.8108108108108109,1.0,0.5032258064516129,0.4285714285714286,0.4661016949152542,0.425
0.4666666666666667,0.4264454399393731,0.4444444444444444,1,0.8108108108108109,1.0,0.4806451612903226,0.4642857142857143,0.4067796610169492,0.375
0.3333333333333333,0.3784199491532052,0.4444444444444444,1,0.8108108108108109,1.0,0.4225806451612903,0.4857142857142857,0.2627118644067797,0.275
0.5333333333333333,0.457660874691572,0.0,1,0.8108108108108109,1.0,0.4612903225806452,0.4714285714285714,0.3728813559322034,0.375
0.4666666666666667,0.4594231698220479,0.3333333333333333,1,0.8108108108108109,1.0,0.4741935483870967,0.5285714285714286,0.3728813559322034,0.3
0.4333333333333333,0.4894936271358567,0.4444444444444444,1,0.8378378378378378,1.0,0.5161290322580645,0.4785714285714285,0.4915254237288136,0.475
0.3666666666666667,0.3963581994485673,0.7777777777777778,1,0.8378378378378378,1.0,0.5161290322580645,0.5357142857142857,0.3050847457627119,0.175
0.5333333333333333,0.5983400937483754,0.4444444444444444,1,0.8378378378378378,1.0,0.5612903225806452,0.4785714285714286,0.7033898305084746,0.675
0.6666666666666666,0.5797617191466509,1.0,1,0.8378378378378378,1.0,0.5193548387096774,0.4428571428571429,0.6610169491525424,0.7
0.7666666666666667,0.6351517573872255,0.6666666666666666,1,0.8378378378378378,1.0,0.4838709677419355,0.45,0.7542372881355932,0.875
0.5333333333333333,0.451845000337891,0.0,1,0.8378378378378378,1.0,0.4612903225806452,0.5285714285714286,0.4406779661016949,0.4
0.6,0.58129593943611,0.7777777777777778,1,0.8378378378378378,1.0,0.6032258064516128,0.5142857142857143,0.6779661016949152,0.775
0.5666666666666667,0.564431411420155,0.6666666666666666,1,0.8378378378378378,1.0,0.4451612903225806,0.4571428571428572,0.6186440677966102,0.675
0.3666666666666667,0.342001437091799,0.0,1,0.8378378378378378,1.0,0.3935483870967742,0.45,0.2457627118644068,0.25
0.5,0.5972159144397966,1.0,1,0.8378378378378378,1.0,0.4903225806451613,0.5785714285714285,0.7711864406779662,0.9
0.6666666666666666,0.5110101666855894,0.4444444444444444,1,0.8648648648648649,1.0,0.5064516129032258,0.5357142857142857,0.4745762711864407,0.45
0.5666666666666667,0.5944285231433405,0.7777777777777778,1,0.8648648648648649,1.0,0.567741935483871,0.5857142857142857,0.652542372881356,0.725
0.4666666666666667,0.4877716694386714,0.6666666666666666,1,0.8648648648648649,1.0,0.4,0.4071428571428571,0.5,0.525
0.2333333333333333,0.4111348724263202,0.5555555555555556,1,0.8648648648648649,1.0,0.4193548387096774,0.45,0.3305084745762712,0.4
0.6,0.5297752936717025,0.2222222222222222,1,0.8648648648648649,1.0,0.4774193548387097,0.4142857142857142,0.5677966101694916,0.625
0.3666666666666666,0.4024778996132556,0.0,1,0.8648648648648649,1.0,0.467741935483871,0.5499999999999999,0.3305084745762712,0.325
0.4,0.54135603784402,1.0,1,0.8648648648648649,1.0,0.4870967741935484,0.4285714285714285,0.6694915254237288,0.7
0.6333333333333333,0.5773870151376232,0.7777777777777778,1,0.8648648648648649,1.0,0.6,0.6142857142857143,0.6779661016949152,0.75
0.3,0.3950675521903132,0.3333333333333333,1,0.8918918918918919,1.0,0.532258064516129,0.5,0.2796610169491525,0.225
0.2333333333333332,0.3211889593696401,0.1111111111111111,1,0.8918918918918919,1.0,0.3419354838709677,0.4,0.1694915254237288,0.2
0.3,0.4441218150697385,1.0,1,0.8918918918918919,1.0,0.535483870967742,0.5499999999999999,0.3898305084745763,0.3
0.7333333333333334,0.6115080011124777,1.0,1,0.8918918918918919,1.0,0.603225806451613,0.5,0.7627118644067796,0.85
0.5333333333333333,0.5467669494748973,0.1666666666666666,1,0.8918918918918919,1.0,0.4774193548387097,0.5285714285714286,0.559322033898305,0.575
0.6,0.4569532626498958,0.0,1,0.8918918918918919,1.0,0.4774193548387097,0.4214285714285714,0.4152542372881356,0.375
0.6666666666666666,0.6254310012337565,0.4444444444444444,1,0.8918918918918919,1.0,0.5774193548387097,0.5785714285714286,0.8050847457627118,0.825
0.5333333333333333,0.4513663771275162,1.0,1,0.8918918918918919,1.0,0.4903225806451612,0.5142857142857142,0.3644067796610169,0.325
0.4,0.4501034097299002,0.6666666666666666,1,0.8918918918918919,1.0,0.535483870967742,0.5857142857142857,0.3389830508474576,0.225
0.4666666666666667,0.5890216331983864,1.0,1,0.918918918918919,1.0,0.5419354838709678,0.6071428571428571,0.7288135593220338,0.825
0.5,0.4742472479475367,0.0,1,0.918918918918919,1.0,0.4580645161290322,0.5357142857142857,0.423728813559322,0.375
0.4666666666666667,0.4372883773787271,0.6666666666666666,1,0.918918918918919,1.0,0.5193548387096775,0.5642857142857143,0.3220338983050847,0.35
0.5666666666666667,0.5793560409521389,0.6666666666666666,1,0.918918918918919,1.0,0.5516129032258065,0.5785714285714286,0.6610169491525424,0.575
0.7333333333333333,0.6012184787033514,0.6666666666666666,1,0.918918918918919,1.0,0.5903225806451613,0.5,0.6440677966101694,0.725
0.5666666666666667,0.5087845024676432,0.3333333333333333,1,0.918918918918919,1.0,0.4870967741935484,0.4428571428571429,0.5423728813559322,0.575
0.3,0.3785496535373662,0.1111111111111111,1,0.918918918918919,1.0,0.4774193548387097,0.4428571428571429,0.3389830508474576,0.275
0.6,0.5280422258915319,0.4444444444444444,1,0.918918918918919,1.0,0.4838709677419355,0.5071428571428571,0.5508474576271186,0.575
0.4666666666666667,0.5778988701120727,1.0,1,0.918918918918919,1.0,0.5483870967741935,0.5714285714285714,0.6949152542372882,0.725
0.4333333333333333,0.4719604012058386,0.3333333333333333,1,0.918918918918919,1.0,0.4741935483870967,0.4714285714285714,0.423728813559322,0.475
0.7,0.577685545689181,0.7777777777777778,1,0.918918918918919,1.0,0.4516129032258064,0.4142857142857142,0.559322033898305,0.55
0.5,0.480493887183005,0.4444444444444444,1,0.918918918918919,1.0,0.5548387096774193,0.5428571428571428,0.4661016949152542,0.4
0.6000000000000001,0.5534568082908605,0.4444444444444444,1,0.918918918918919,1.0,0.4612903225806452,0.3428571428571428,0.6016949152542372,0.625
0.3666666666666667,0.4612653745533777,0.7777777777777778,1,0.918918918918919,1.0,0.5193548387096774,0.5142857142857142,0.4406779661016949,0.425
0.4666666666666667,0.5394568734245762,0.2222222222222222,1,0.918918918918919,1.0,0.4193548387096774,0.4785714285714285,0.6101694915254238,0.6
0.5333333333333333,0.3423795088403119,0.1111111111111111,1,0.945945945945946,1.0,0.3806451612903225,0.3928571428571429,0.1525423728813559,0.15
0.4333333333333333,0.4628888696930637,0.0,1,0.945945945945946,1.0,0.5741935483870968,0.4857142857142857,0.4067796610169492,0.35
0.6,0.5234337104357165,0.3333333333333333,1,0.945945945945946,1.0,0.4709677419354839,0.55,0.6101694915254238,0.6
0.4666666666666667,0.4401127037995583,0.3333333333333333,1,0.945945945945946,1.0,0.535483870967742,0.5714285714285714,0.3220338983050847,0.225
0.4333333333333333,0.4727399255651275,0.3333333333333333,1,0.945945945945946,1.0,0.4225806451612903,0.4428571428571428,0.4322033898305085,0.425
0.4,0.5270344233801729,0.4444444444444444,1,0.945945945945946,1.0,0.5064516129032258,0.4714285714285714,0.5932203389830508,0.625
0.3,0.3592549478300716,0.3333333333333333,1,0.945945945945946,1.0,0.364516129032258,0.4285714285714286,0.211864406779661,0.15
0.6666666666666666,0.6286596575272533,0.6666666666666666,1,0.945945945945946,1.0,0.5935483870967742,0.5071428571428571,0.8305084745762712,0.8
0.7,0.6616395545691518,1.0,1,0.972972972972973,1.0,0.5483870967741935,0.5285714285714286,0.864406779661017,0.9
0.4666666666666667,0.4414688566978093,0.0,1,0.972972972972973,1.0,0.467741935483871,0.4285714285714286,0.4152542372881356,0.4
0.3666666666666667,0.3332331236559162,0.0,1,0.972972972972973,1.0,0.3935483870967742,0.4142857142857142,0.1186440677966101,0.1
0.5,0.5181660884447105,0.2222222222222222,1,0.972972972972973,1.0,0.4161290322580645,0.3357142857142857,0.4830508474576271,0.475
0.5,0.5181171194953115,0.6666666666666666,1,0.972972972972973,1.0,0.4709677419354839,0.4571428571428571,0.5932203389830508,0.6
0.5333333333333333,0.5649413399998012,0.6666666666666666,1,0.972972972972973,1.0,0.5419354838709678,0.4928571428571428,0.6610169491525424,0.6
0.6666666666666666,0.5575764349388908,1.0,1,0.972972972972973,1.0,0.4967741935483871,0.4428571428571429,0.5847457627118644,0.6
0.3666666666666667,0.4291701301004398,0.3333333333333333,1,0.972972972972973,1.0,0.4903225806451613,0.4857142857142857,0.4067796610169492,0.425
0.3333333333333333,0.3960158528230387,0.4444444444444444,1,0.972972972972973,1.0,0.3903225806451613,0.3857142857142857,0.2966101694915254,0.2
0.4333333333333333,0.4012338759327442,0.0,1,0.972972972972973,1.0,0.4129032258064516,0.5214285714285715,0.2203389830508474,0.175
0.5,0.5223809612730441,0.6666666666666666,1,1.0,1.0,0.5096774193548387,0.5428571428571428,0.559322033898305,0.55
0.6666666666666667,0.5599641775854849,0.3333333333333333,1,1.0,1.0,0.4709677419354839,0.5071428571428571,0.6440677966101694,0.675
0.3333333333333333,0.4087278913103412,0.1111111111111111,1,1.0,1.0,0.5064516129032258,0.5857142857142857,0.3728813559322034,0.3
0.3,0.4550862698390572,0.3333333333333333,1,1.0,1.0,0.532258064516129,0.5285714285714286,0.3813559322033898,0.425
0.7666666666666666,0.6178335226792435,1.0,1,1.0,1.0,0.5258064516129033,0.5142857142857143,0.7542372881355932,0.725
0.4666666666666667,0.6065001631563389,1.0,1,1.0,1.0,0.5580645161290323,0.5071428571428571,0.7033898305084746,0.675
0.5,0.4315571237265876,0.4444444444444444,1,1.0,1.0,0.4387096774193548,0.45,0.3389830508474576,0.425
0.5333333333333333,0.5689119069655773,0.7777777777777778,1,1.0,1.0,0.5451612903225806,0.45,0.6610169491525424,0.7
0.4666666666666667,0.3946141785790423,0.2222222222222222,1,1.0,1.0,0.5096774193548387,0.5857142857142857,0.2796610169491525,0.25
0.7333333333333334,0.6211469523192775,1.0,1,1.0,1.0,0.5741935483870968,0.5285714285714286,0.6864406779661016,0.725
0.25,0.443330418824881,0.5,1,0.0,0.0,0.3032258064516129,0.2714285714285714,0.5,0.5
0.6,0.6064385010226695,1.0,1,0.0,0.0,0.5258064516129032,0.4571428571428572,0.5,0.5
0.3333333333333333,0.548583805537517,0.6666666666666666,1,0.0,0.0,0.4580645161290322,0.3928571428571428,0.5,0.5
